time,V,task_error,u0,u1,u2
0.0,38.13041433159049,0.2345986198736884,0.013297922480754936,-4.335588003687958,-2.8477592886101344
0.01,45.22479950150004,0.23221778185446776,-1.1411093035296747,-2.4491778458526063,-2.872024002709728
0.020000000000000004,61.77279742312021,0.22778260106602283,-21.31532092500902,-17.77802860037518,-21.22673505775826
0.030000000000000013,65.06067193657609,0.22233309868445914,-31.267135363683156,-23.686353941493522,-26.880297583153435
0.04000000000000002,101.65959280016929,0.21758564892910592,-3.331294278347785,-2.4684553744468443,-2.6930978270880184
0.05000000000000003,31.020323322641794,0.2101104081582439,-4.426503838672597,-5.369800546139461,-5.4944226116460895
0.06000000000000004,237.21757030485355,0.20462703884375583,0.025020672020167434,-4.015745991671282,-3.9584488117520644
0.07000000000000005,333.60984114589616,0.19188874171307302,-16.94467405415385,-10.307062628892881,-9.961549571908243
0.08000000000000006,466.0503371572693,0.1762106127400114,-1.673967600723439,-0.08163541541847427,0.002018723907646446
0.09000000000000007,214.23036077124675,0.15833261857205336,0.05037263610722006,-5.033325621593908,-6.007524938152058
0.10000000000000007,15.814852203817269,0.14786780874444738,0.005164885287050915,-7.28733231998704,-8.874739026341885
0.11000000000000008,14.217008734983725,0.14465698259694473,-57.35566137919853,-42.05580333275141,-41.49820560665353
0.12000000000000009,131.14243468856685,0.14837628064213593,-23.7381622708787,-16.158178687752137,-15.12772908088311
0.1300000000000001,78.99954645975897,0.14552013506036987,-16.685891719667936,-12.833337648366067,-13.825333450811426
0.1400000000000001,31.383415064247984,0.15173482574080163,-24.290506666332632,-17.75787476883404,-17.34166219847435
0.1500000000000001,25.516647853865862,0.15513041577163034,7.046579502817e-07,-1.739175178832874,-1.1279905817643445
0.16000000000000011,17.984460456567515,0.15821914785060384,-27.759771824942696,-23.655874851439595,-23.9352687753948
0.17000000000000012,59.59163679795218,0.16116054361584717,-13.553609729940465,-12.179377753941731,-12.07894586655298
0.18000000000000013,33.31533226648929,0.1673940392163485,-34.778859095252095,-27.437418333100922,-27.387568891170393
0.19000000000000014,20.791925055416296,0.16777536662624185,-26.98116223187742,-26.155043200304807,-25.94417735599481
0.20000000000000015,63.498221954212404,0.1683029236216405,-30.173463167735896,-25.8007957139499,-25.220597636148664
0.21000000000000016,24.788073841529368,0.16577575071609246,-13.950715421132571,-13.13639546133597,-12.718478263186794
0.22000000000000017,19.096955894048207,0.16459435860369384,-0.0008302974074430754,-2.4078463087202535,-2.1739072786340596
0.23000000000000018,19.014259708775995,0.1632569107120441,0.006031639767611453,-3.707432895845183,-4.738184124850635
0.24000000000000019,17.774017116688114,0.16112621856573095,0.005026663684349208,-3.8220750644072647,-3.80244886129181
0.25000000000000017,20.703597540016926,0.15986268356149322,0.005103875820616462,-3.9450427018685716,-4.210995089820099
0.2600000000000002,17.56222607213554,0.15774692506918225,0.006437356727717157,-5.899431131147114,-6.237484662764801
0.2700000000000002,25.864647278874212,0.15690226070787933,0.0012990257113355355,-1.4729957589030582,-1.603782018790234
0.2800000000000002,23.65188504619353,0.15302463398191357,-2.7472548239450005,-2.341286619851554,-3.130146123248003
0.2900000000000002,15.582115470840105,0.15102844643110963,-18.1096037895986,-17.24806789822103,-17.79262874118552
0.3000000000000002,18.239474921117406,0.14861126061054863,0.002517576684023631,-1.335435132090324,-1.920103807192393
0.3100000000000002,22.412010520941916,0.14605822051792844,-0.006290460076919818,-0.41389860449236765,-0.11338572027620668
0.32000000000000023,431.68269839277633,0.14016215074704091,-9.848789086294517e-05,-4.552592801912896,-5.210797764043885
0.33000000000000024,202.6349613946238,0.12920277912694972,0.008125802844410581,-0.29098176806556947,-0.7592205417219738
0.34000000000000025,32.98879842567346,0.12293545936667952,-0.5812450071964371,-0.21106016349848197,0.002618553217837429
0.35000000000000026,43.8670742054463,0.12086768595178496,0.009990244202332882,-10.868852249354958,-11.960690411171955
0.36000000000000026,115.52645137386072,0.11779608337260031,-48.12109006702157,-40.812795553800235,-40.81600063907662
0.3700000000000003,18.540819564047407,0.11745547268903121,0.0009136714742373828,-6.726218250308766,-7.093538510747376
0.3800000000000003,36.68555385355788,0.1178872133422031,0.0030787167906274966,-5.768245148276963,-4.968135067053167
0.3900000000000003,13.27493619068068,0.11866657634155275,-20.599300131103377,-17.920315063760963,-17.801800259148393
0.4000000000000003,58.57268027954231,0.11922301012955559,0.0073487144012991945,-2.6303547696436516,-2.712086252607591
0.4100000000000003,10.298840640844244,0.1202889274686963,-4.49362577698256,-2.867609967141115,-2.2760120662392853
0.4200000000000003,61.6788092903009,0.12100227366355189,-84.37244422040386,-74.41518882661201,-73.05291989317011
0.4300000000000003,31.29816716383431,0.12399833735488494,-29.89505312910847,-26.122588284392748,-28.226949435673152
0.44000000000000034,244.66290728798847,0.1267696800371157,-25.27409775510463,-24.9408616598291,-24.82959505348286
0.45000000000000034,119.89690769110335,0.1329701507658585,-0.000173593562148701,-3.0224341702883106,-1.447875980364088
0.46000000000000035,28.915414889878285,0.13862785340981978,-21.377651940081098,-20.686904996408728,-20.546266692209066
0.47000000000000036,14.855687871002582,0.14065304929127634,-2.3288300844521665,-3.2011866816012837,-2.6782531524378608
0.48000000000000037,131.2596427276401,0.14149183706375995,0.022804373193357184,-19.45387154429631,-19.27518003524843
0.4900000000000004,26.97113478336214,0.1410172541484546,-69.8368336186605,-64.93481695909293,-64.61118571406112
0.5000000000000003,28.411317806950624,0.14391639003660095,0.0019788857675249343,-1.4844889552813534,-1.624873032858132
0.5100000000000003,21.75906241823706,0.14474013047751308,-66.85480037098066,-61.88682958570775,-61.831415447242605
0.5200000000000004,57.578969791308054,0.14312231389489335,0.022314457577161554,-5.880414856793257,-6.212651044313613
0.5300000000000004,13.39011706168832,0.14013593276889544,0.007022336671190976,-9.54978299095048,-9.216443331801374
0.5400000000000004,17.62794493592795,0.13819742716841493,-99.9990170951141,-91.52559897933153,-91.3787617046308
0.5500000000000004,34.69712207135529,0.14067619638553744,-18.8982061771547,-18.750829902569148,-18.096018328234074
0.5600000000000004,134.67606603174394,0.1428184827772915,3.270905987019209e-05,-4.4477247646434686,-4.123401628855696
0.5700000000000004,86.89710921275889,0.14682023324209764,-3.6080404481297895e-05,-3.566096534387785,-3.2421910904827964
0.5800000000000004,29.248886530885333,0.14969712389414808,-63.60396507886492,-58.84172276109745,-59.861780541771076
0.5900000000000004,103.44845733406066,0.15158363271644418,7.922796499604835e-07,-3.604147380019618,-2.9142639889544157
0.6000000000000004,49.947031167323,0.14640366348214223,0.0024848993086127704,-5.953613704952907,-6.818351028977289
0.6100000000000004,21.550334624282623,0.14208006839168516,0.002911907785179018,-5.701848435101003,-5.741912507374349
0.6200000000000004,86.62723747667968,0.13814133536965154,0.009950024335574058,-2.450326442972772,-1.8257759434229275
0.6300000000000004,94.87267259684322,0.13453064863978137,-54.46065469362361,-48.04135880348105,-48.01440882315792
0.6400000000000005,25.401553293078123,0.1308383033993022,0.0060554805171655676,-10.602357845217504,-11.16386981796886
0.6500000000000005,42.392732431772714,0.13012337481256414,0.014825153672202822,-12.714849198957507,-13.156377434919063
0.6600000000000005,13.079055030718653,0.12983374674397105,-100.00481983269539,-88.2490940748759,-86.88714642842893
0.6700000000000005,148.25618086743077,0.12921115350479911,-6.780074743470299e-06,-13.320710839561528,-12.841778498929918
0.6800000000000005,11.73313901428975,0.12690126643043767,0.010862181096080345,-3.914969698861695,-5.523409634777852
0.6900000000000005,13.090566535001411,0.1261049859853442,-42.094479787529345,-37.306112989320056,-36.947105634184936
0.7000000000000005,11.578626753333127,0.12651195215638755,-77.64495897586615,-68.38073430696225,-66.75757381397386
0.7100000000000005,150.58008383959736,0.12727840939286003,9.676326138458778e-08,-2.233979019308449,-3.291350858681067
0.7200000000000005,220.1143582889105,0.12824372540451612,-41.79803289951809,-38.918731541621966,-38.465389223522976
0.7300000000000005,34.66615381320339,0.13018873568867292,0.007077462110569343,-26.464781109980933,-24.818396437960523
0.7400000000000005,2074.3198214515764,0.12762889697562985,-0.0014697029552612983,-7.575544725114443,-9.105448562821373
0.7500000000000006,817.0289192767071,0.13147154203356645,5.034622504113566e-05,-6.263194107753871,-3.1936749364616377
0.7600000000000006,924.5173495257417,0.145260490726344,-100.00304612322196,-79.4296884582364,-82.24290889121804
0.7700000000000006,503.89291679508943,0.16056528390515287,-85.39413476696136,-71.54113033079211,-71.27207138466356
0.7800000000000006,1049.698882893157,0.18042563072312026,-85.23982276316183,-69.65260964472124,-70.76296555083152
0.7900000000000006,72.23250977987514,0.19856006551272373,0.03849358925409409,-20.609684414559545,-26.839512234979473
0.8000000000000006,129.65640304662762,0.21447320660315025,0.009055494353376213,-4.830567415986717,-3.912784595811938
0.8100000000000006,97.93498116382862,0.22480825098184204,-2.0074920403160554,0.0024636703391024794,-3.7626650412380855
0.8200000000000006,415.07035767030936,0.22343165315985844,-85.91036391243235,-73.86351050034855,-78.37162003412493
0.8300000000000006,92.5263031866503,0.21395808153736082,-100.00162589467948,-86.29880258464213,-84.74827052480367
0.8400000000000006,327.0124895587793,0.2073209428462162,-4.490697586277632e-05,-0.7042391067298106,-5.31870112476299
0.8500000000000006,181.9365364951499,0.2033908705609018,0.02958363566357953,-5.66486152784373,-0.029362345629076615
0.8600000000000007,35.495740286602235,0.19845543460214624,-99.99617447634814,-79.86419796962186,-85.93570069564277
0.8700000000000007,1101.682322151023,0.18651412533637654,-37.804229128669135,-36.323114824379196,-38.67026462715727
0.8800000000000007,213.16479621723047,0.16922360228330463,0.014797024540039623,-12.105782563938073,-4.823207516583638
0.8900000000000007,136.40683135326378,0.16196306884120143,-1.0786039211707098e-06,-2.571047967047437,-3.6942673992856183
0.9000000000000007,345.3119341904138,0.15515948854860967,-39.964437463156344,-38.174681071345375,-39.124687492693006
0.9100000000000007,149.72876579919662,0.1450326957585512,0.004539544591580487,-7.5021508964862385,-3.61458302888795
0.9200000000000007,22.62376428985801,0.14361587795811953,3.0455109412451827e-06,-20.43470271319122,-15.416712132145852
0.9300000000000007,25.808298226114335,0.14721633525616426,0.006881782011476102,-6.926676711770922,-5.322054992322936
0.9400000000000007,88.99667347169421,0.14903324810341995,0.016459797560618158,-18.18594020555183,-14.039173429736902
0.9500000000000007,290.9439336347773,0.15843883560793376,0.029285104007885622,-11.993974519463247,-13.078761625314613
0.9600000000000007,32.68768319910815,0.16888570837820915,-90.01924616352143,-79.67899759870997,-83.72496351933495
0.9700000000000008,26.72614833951643,0.1718493101133926,-100.00000035896943,-90.25855690144813,-88.5779795707043
0.9800000000000008,111.53059606622482,0.17140178709926307,0.013646397292513613,-14.47566101533168,-10.232660597381164
0.9900000000000008,36.169299316445134,0.17157691977883097,-99.999615804836,-83.07032175426347,-87.21398510759298
1.0000000000000007,46.227906337781626,0.1686173410708587,-59.14643245791629,-51.766565202158986,-56.77992495427423
1.0100000000000007,58.79762281363184,0.16597716742538682,0.007004564433463636,-10.097025645251474,-10.803580933079965
1.0200000000000007,103.76447711629739,0.16335914097766785,-21.429190813239266,-19.721394844405154,-19.991110538566588
1.0300000000000007,148.26440666687031,0.1599635317390312,-94.83990948410164,-85.79153406327872,-85.03035726794269
1.0400000000000007,42.967897361271156,0.16610746155384853,0.0052715008442586735,-5.082801982762358,-6.846793056509521
1.0500000000000007,65.83057421333376,0.17109142154023307,-0.652464546079665,0.031905656627043616,-4.740104583098082
1.0600000000000007,26.283478554651055,0.16563549906293865,0.002408478595382689,-1.4086413886045737,-2.7560285226135783
1.0700000000000007,217.33500345417843,0.160738014817076,3.872280148805076e-07,-4.378288653048325,-4.133190002785819
1.0800000000000007,21.176151672511818,0.15644536360169947,0.004345961844693047,-8.947241044426145,-6.298664272337505
1.0900000000000007,120.76681985836295,0.162538235934024,-1.207663839448994,5.526701958496358e-05,-2.695902030103648
1.1000000000000008,56.06885563759994,0.17072510142924444,-67.4673434596149,-60.540525907687275,-61.83240675821039
1.1100000000000008,300.16471649687423,0.16711537866202356,0.0019606928209732932,-8.073057529490399,-0.18335187531038272
1.1200000000000008,40.30670498508991,0.15993721504350475,-99.99999399192446,-86.9340946163726,-93.74393026408055
1.1300000000000008,43.12660096332154,0.15640324395928387,0.0045688177472982235,-6.622451145986549,-2.756347727443151
1.1400000000000008,33.986202662844256,0.15275581402875094,-78.18278220879652,-70.97182215840537,-72.36869035563429
1.1500000000000008,132.3103192705073,0.15289510120948732,-99.9995843477756,-89.49915814971517,-91.67403555430126
1.1600000000000008,390.54699534135943,0.1607154234033156,0.007059759975711338,-7.4959862319612816,-10.709415224177926
1.1700000000000008,541.4573490709497,0.18012503165206037,0.010514052079327459,-10.289066297464212,-8.13047764058818
1.1800000000000008,38.45442697414586,0.20174959581232205,0.005153822752984923,-9.174099992410857,-3.9222815350965043
1.1900000000000008,49.89494373192932,0.2057038260495038,0.00552904288969177,-4.840860022932595,-0.7633236090290495
1.2000000000000008,148.85032480430638,0.20288149104236228,-99.99998787102423,-88.4968002377606,-88.58188455993273
1.2100000000000009,79.43034378527804,0.20116865545075507,-100.0000271134514,-57.21096089260887,-70.39245123638896
1.2200000000000009,685.7472181615675,0.18813435608984214,-99.99950206416304,-77.97401803256795,-79.33419193620931
1.2300000000000009,144.8881112324755,0.16705672296045573,0.007896437239594224,-8.423495200057333,-4.392589423232294
1.2400000000000009,24.086073912289713,0.1624543417222222,0.001789400068955043,-5.33414841939278,-1.6562623216617123
1.2500000000000009,111.76751047253777,0.16496488469566337,-99.99869951014085,-89.60639310543534,-90.78492411560359
1.260000000000001,36.05483996240613,0.1703457891823511,-3.0979362692907575,-3.2238344165188084,-0.3477890628787364
1.270000000000001,72.56481270527946,0.17338274113100735,0.007384348587869237,-9.274306886460629,-10.498606954356635
1.280000000000001,100.74308385386823,0.17947864886857887,-52.86068495742938,-45.01819186362344,-49.839791474021766
1.290000000000001,93.18998443278933,0.17337961008910102,-11.126951246117896,-9.16650075793595,-11.429691528858145
1.300000000000001,40.74263499584306,0.16484137150765557,-51.004152758356724,-43.382098750946795,-49.84543743551664
1.310000000000001,169.53058304453248,0.15585815260158847,0.012650489975436538,-7.7773130693884465,-15.498340453529098
1.320000000000001,37.38275630714156,0.14645042939425554,0.0036185477140162872,-5.022283057664095,-10.74259727216123
1.330000000000001,67.1206940163199,0.14685133867000888,-100.00027821664865,-90.96202392253616,-91.64895996796834
1.340000000000001,15.241437411423702,0.14303896493251822,-2.7816238473625356e-06,-6.537429777490996,-7.446093041526367
1.350000000000001,53.358450889831616,0.14525536849621032,-42.51728618716258,-43.30312553883728,-34.71732503303694
1.360000000000001,17.156351930372,0.14611020647946685,-100.02021303690765,-88.71552139036343,-81.75307871397345
1.370000000000001,169.59440420545604,0.1427838869055811,0.003724665067146513,-1.644935452346347,-8.555163041837302
1.380000000000001,24.971815275589584,0.14907383829245377,0.004498087725122858,-15.524710526299522,-10.45657390468721
1.390000000000001,199.91936978783554,0.1533431033745866,-0.9413436268170429,-3.416708139997408,-6.986606093561919e-05
1.400000000000001,276.9485557716996,0.16104406445219982,-99.99976160697726,-76.78706091385239,-91.50100782783323
1.410000000000001,67.46447441319275,0.16158790358432112,-2.579653232827754,0.0012024462163168445,-8.583167791551586
1.420000000000001,72.31262790689712,0.15602834600832682,-100.00295884674516,-91.30813180938553,-92.1558383817802
1.430000000000001,113.82947258882255,0.1555223498475987,0.0015682194832910856,-6.873170159283987,-1.4935259971107095
1.440000000000001,511.01374201940513,0.14666754158524642,-62.75782730902517,-52.91705706125915,-69.68994648802985
1.450000000000001,1026.298893965609,0.11932259878676885,-41.450992714120595,-41.69343074508129,-40.7952688856899
1.460000000000001,2697.198949837885,0.08904084708247949,-5.572557960788999,-16.38036747595095,-1.0460590213960472
1.470000000000001,1946.4093673886373,0.07825643730780074,-81.50602148410948,-81.63548469572906,-82.24255360997189
1.480000000000001,576.5588403261,0.09317741088265903,-1.0590955571410994,-13.842933632703518,-6.171284982125581e-06
1.490000000000001,24.319570624053394,0.10375143540056521,-60.72257085337538,-69.11474411127142,-52.98754374934419
1.500000000000001,43.66661440032136,0.1034654180671035,-1.5241950376269302,-8.161346257824134,-7.937090988193742e-05
1.5100000000000011,367.1119476392549,0.09895769277838515,-1.8363010515157854,0.00012582012332243984,-17.958473888593307
1.5200000000000011,251.29272718063578,0.08978785145718429,-3.6228454308589795,2.5692946367014035e-05,-14.04704813317576
1.5300000000000011,371.69878534160836,0.07968732809854351,-90.60488319798807,-93.6277076460491,-77.44975826839797
1.5400000000000011,114.56337982689682,0.07472781849083605,-84.93910223209954,-84.92822332437801,-80.1973610876106
1.5500000000000012,214.6588990750841,0.07524016539557304,-0.4523154665635618,-0.0001673352209690875,-0.36451719599989046
1.5600000000000012,37.20250831279025,0.07436302291750528,-6.1480071745536415,-10.261452643752923,-1.7697276575018304
1.5700000000000012,186.7202525556293,0.06972879641888131,-37.6198712075501,-31.01999352304462,-38.82399560559085
1.5800000000000012,375.1780360626878,0.07143013636416755,-12.143271471385486,-9.330719035196697,-13.694064992583519
1.5900000000000012,162.66337324048823,0.07979582657407257,0.019160058919127032,-11.613884546493916,-11.08819920201823
1.6000000000000012,162.15593084299147,0.08245370588362323,0.010173055467685642,-9.22091851103733,-3.28315745036967
1.6100000000000012,247.38908980161466,0.09028900322944423,-16.55405654235455,-17.750776242349758,-14.927869486706204
1.6200000000000012,282.3343445977507,0.09790943628785627,-100.00011228197963,-89.7015047639939,-93.48956285139897
1.6300000000000012,121.57215140918294,0.1058502423136368,-99.99993960530702,-91.88668213834852,-85.8295106861865
1.6400000000000012,545.3055820468654,0.10257741907864891,-100.00031415466133,-89.91948026079636,-81.95888445951053
1.6500000000000012,467.0622193031736,0.0861513510445328,-2.625667891582185,-7.741012691704268e-07,-14.362577253257589
1.6600000000000013,39.40427726172209,0.08439472760629299,0.009585086289026448,-6.514178076372718,-14.903125609108272
1.6700000000000013,82.8627221846467,0.0790612416623993,4.139512295761573e-06,-17.802134208575612,-16.418372154535273
1.6800000000000013,85.14942094141838,0.0751799027888417,0.010986582274969386,-8.880881578625756,-3.6318901180647245
1.6900000000000013,267.5398987489558,0.0833641926865259,0.007822067957329057,-3.7802915639606307,-0.812653683127336
1.7000000000000013,428.9203580847084,0.10082500645147875,-0.7702583429451366,-22.698398084374652,0.0045650132539351365
1.7100000000000013,122.74597614995668,0.11631548158053126,0.011270712186636738,-2.1519616403379955,-9.021280864816394
1.7200000000000013,619.0902377899655,0.1363916262762501,-68.50157652528976,-59.71463541930974,-66.14057169726844
1.7300000000000013,355.97671623150086,0.1609230245058362,-7.068992521965394,9.260902184573691e-05,-9.79934037588252
1.7400000000000013,96.8620394068985,0.18289836227369807,-46.73091392748722,-47.80475710348171,-44.0978286733683
1.7500000000000013,134.23774873972826,0.1899850778361214,-64.61749831065599,-45.77451414896896,-76.18603891913254
1.7600000000000013,729.8592776652961,0.20079245185737732,0.2729913035905659,-28.07787898050887,-0.2796462280585051
1.7700000000000014,101.27740740984248,0.2055905613071604,-99.99957989442,-92.45035683944376,-89.89244873271173
1.7800000000000014,735.2644489336568,0.18723692298919473,-2.464973398155591,9.637204218617315e-05,-22.418075987097215
1.7900000000000014,98.84801827305355,0.16642187941594166,-39.44113973625199,-38.88501635037061,-40.84126196441832
1.8000000000000014,933.9344422546448,0.16695464981944705,-3.5311536478181846,-9.132841847836072,-9.921349953624277e-05
1.8100000000000014,420.0908444167932,0.18288191316675861,-100.00007926818066,-86.11855013143752,-89.89589933893171
1.8200000000000014,134.34041680568689,0.19933372053946238,-2.769567782176463,0.001699324326120874,-3.7890415315844836
1.8300000000000014,262.26186095397213,0.2022207736203241,-100.00014442428265,-86.23765306673144,-92.80124865023487
1.8400000000000014,628.2950284485282,0.1923633542878303,-4.625971229913765,-4.242790582555698e-06,-13.560366320034513
1.8500000000000014,1334.25277892813,0.19756472919296245,-99.99953271240781,-73.89449329914349,-94.97261769867562
1.8600000000000014,64.91324122161477,0.19445053168674534,-88.08115385003622,-100.00000019449877,-62.14615483583715
1.8700000000000014,1156.668424469494,0.1766733995702836,-0.0003105136232307136,-22.084086722880393,-3.674656006956416
1.8800000000000014,1006.487713404212,0.14824576749457447,-94.68307984920764,-72.85072946205251,-100.00003721751185
1.8900000000000015,1387.643990319716,0.1393741357397576,-99.9995189782763,-97.39423215767303,-89.03177795986998
1.9000000000000015,666.6613744069754,0.14189161711447193,1.601157096544607e-05,-3.6565226968135924,-8.19791410592682
1.9100000000000015,200.59703208789276,0.1525039178061607,-6.464489853837155e-06,-0.865372493512968,-1.2789365985082641
1.9200000000000015,961.7273212101471,0.16542922695206932,-92.68244514820286,-99.99998921135422,-73.06589320540584
1.9300000000000015,272.30904079513107,0.1788238498959703,-58.95155051607085,-51.346171841693526,-62.23772703779506
1.9400000000000015,687.5740799419667,0.18989597593071653,-99.9998327927559,-98.26394091666,-85.36457823228064
1.9500000000000015,313.5955708728956,0.1983401545861065,0.01389178931831389,-21.62057562478962,-5.53362999110946
1.9600000000000015,73.15938901895771,0.19549281074430505,0.0026609599403960332,-4.055683853715676,-0.2534414626700875
1.9700000000000015,175.62595827230834,0.18197864341007003,-25.897394858879238,-41.387250123723305,-8.471224361015373
1.9800000000000015,496.5401961381232,0.15757605198216898,-5.134145696705569e-07,-9.542400138509525,-23.783537539536518
1.9900000000000015,90.25456291888119,0.14654357078328545,-3.0860424919312095,-10.760657047434425,0.020197198417342663
2.0000000000000013,394.2706551461678,0.14743448393232864,-5.857621772226024,-15.337663596252495,3.963518151597762e-08
2.0100000000000002,892.3406120506628,0.12303935871250529,0.005724286142840735,-15.519040181930512,-2.223038600490433
2.019999999999999,450.389625453204,0.10054688628595504,-93.98528610147486,-99.99962773451605,-72.8394192776902
2.029999999999998,1027.4914025426413,0.07995292420484248,-16.8741201557762,-13.574297307395218,-26.655438974903834
2.039999999999997,320.8088776474201,0.06908086421700634,0.009709099694260617,-2.2026783647132584,-18.30412885109829
2.049999999999996,215.6355259640088,0.07749850127247493,-99.99972679681058,-90.49238274292247,-79.86492359081814
2.0599999999999947,63.27602157005879,0.07676122735339866,-36.7562747319768,-30.934552750107688,-36.18023171122882
2.0699999999999936,101.1404899765591,0.0711481989015812,-92.62038913433908,-88.90768239198512,-100.00417817189133
2.0799999999999925,20.685341093287505,0.06859561008353969,-39.972762794041415,-40.56867943494334,-38.08198366238082
2.0899999999999914,21.176799555423123,0.07180815440120604,-99.51381711705406,-100.00113368288271,-80.9435377137675
2.0999999999999903,96.23970648359861,0.06697974251502554,-95.5303971783623,-100.0021882028086,-86.60312685935158
2.109999999999989,181.81092247268566,0.05743597930244578,-50.02958286526756,-44.55366714313784,-52.815645798374796
2.119999999999988,4.340939852621814,0.05309210325797608,-99.99999854518083,-89.47731739669231,-90.52198303722182
2.129999999999987,261.24688645524844,0.049794081728244996,0.002841347100715822,-8.947571062575653,-2.2030984301887404
2.139999999999986,24.574822219165778,0.041991716089968885,-10.7808968033415,-29.881139231787884,0.0052663719813342055
2.149999999999985,152.06899341794144,0.0477715638321947,-99.8696858739396,-84.01363453992937,-100.09434386122498
2.1599999999999837,287.6049587792526,0.05843487801576763,-99.99870853274324,-92.03285438249647,-94.21956936835869
2.1699999999999826,178.2372127607872,0.07106913149083041,-1.897025782788798,-1.3029787025791444e-07,-9.208119039783089
2.1799999999999815,238.89826018251284,0.08319134846464496,0.022673742027539207,-8.518706380991402,-11.052665054525662
2.1899999999999804,181.92577407561166,0.09294843489409153,-99.99936574757754,-94.9289847221537,-95.1911042659805
2.1999999999999793,18.01645530252282,0.09701510352736605,-99.40883311458418,-82.79932974258021,-100.00835507066517
2.209999999999978,109.97587527323493,0.0899256262720356,-94.7442237173175,-85.86085477628254,-99.99993653349883
2.219999999999977,159.5966724054273,0.08609833830857377,-2.466975452359032,-1.338812445736978e-06,-15.444653054467844
2.229999999999976,101.23207900424131,0.08241843312385012,7.346895516404697e-05,-2.773391556405091,-11.207447645931346
2.239999999999975,247.4700241319905,0.077728591678317,-0.3544868149111915,-2.1031708734782737,0.0013712626329946446
2.249999999999974,114.93934505272095,0.0746359999924594,-42.78194137224006,-45.91904432811081,-44.74341430032624
2.2599999999999727,23.89603998811186,0.0759655336607235,0.0024747423742170643,-11.050050923991133,-5.6519746638791295
2.2699999999999716,101.73650733142308,0.07858116604689272,-99.99990586989408,-91.98611111839678,-90.25807778297435
2.2799999999999705,137.47740751435356,0.08440455918064983,-100.00004748546044,-84.93869045584051,-76.15504396006003
2.2899999999999694,9.623666130805479,0.08648528238770556,-99.99999977848142,-92.67439516092148,-98.65167641464174
2.2999999999999683,10.41501230210788,0.0829952605242388,0.003671958922637962,-12.421528594698978,-5.648662040609199
2.309999999999967,167.65453330388925,0.08961974680852454,-100.00004382756697,-98.28819484853491,-92.02857150565409
2.319999999999966,310.03460632520995,0.09000504352952751,8.872392272040186e-07,-5.155808880789892,-1.0143955496273043
2.329999999999965,303.2324129641012,0.09054130219030175,-60.23695428881454,-61.700056112532906,-52.00166836241719
2.339999999999964,767.5534341785542,0.09081037908099975,-1.0966866349962658,9.346918610796794e-07,-4.8956656562760115
2.349999999999963,535.3794437636684,0.10655844972414286,-99.99999474970319,-91.46599111727876,-86.52386328514382
2.3599999999999617,171.82014247799074,0.11869611061180455,-94.34576518502543,-96.4203777153133,-86.53949693725178
2.3699999999999606,45.22450380857619,0.12164095703677853,0.00524993079913665,-5.304139700823932,-14.176605250212631
2.3799999999999595,394.2135692931834,0.13179623348869754,-99.99993451626159,-90.56200865035066,-85.82006568351406
2.3899999999999584,367.6554508994185,0.13221112797999546,-78.21846115799887,-67.95170296899705,-82.44333464809131
2.3999999999999573,565.556000011969,0.11841241974795422,3.57087562715604e-05,-0.9137562969929022,-2.1997244622581884
2.409999999999956,781.1551597091861,0.1268138327394713,0.012260040525099887,-11.900109938319913,-0.003323285639080831
2.419999999999955,1547.0077245898253,0.14136621341201933,-2.6284168459951744,-4.500147809571,2.9118197965063068e-06
2.429999999999954,1186.816700811492,0.15562928093625222,-96.94469747929018,-85.14871085121531,-100.00013417518282
2.439999999999953,1457.5026640204292,0.1746718854526383,-99.52355448889448,-81.82181054894646,-100.56917165426891
